measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Global,Male,15 to 39,Hypertensive heart disease,Number,2019,159041.52706939826,251801.56836733513,95049.10980543094
Prevalence,Global,Female,15 to 39,Hypertensive heart disease,Number,2019,119055.2342247238,187787.72396550074,69432.20815207038
Prevalence,Global,Both,15 to 39,Hypertensive heart disease,Number,2019,278096.76129412197,443034.5215630536,164417.05413675564
Prevalence,Global,Male,25 to 49,Hypertensive heart disease,Number,2019,628846.9348251238,942443.4069157359,393701.3387074332
Prevalence,Global,Female,25 to 49,Hypertensive heart disease,Number,2019,480083.99422593694,725935.8156966915,296548.31397165084
Prevalence,Global,Both,25 to 49,Hypertensive heart disease,Number,2019,1108930.9290510605,1665768.7572923386,693143.2774732079
Prevalence,Global,Male,55 plus,Hypertensive heart disease,Number,2019,7563224.456848083,10667218.959335474,5303697.79826727
Prevalence,Global,Female,55 plus,Hypertensive heart disease,Number,2019,8936174.376496188,12403454.858680606,6329263.417432905
Prevalence,Global,Both,55 plus,Hypertensive heart disease,Number,2019,16499398.833344273,23119151.456067864,11660730.979748126
Prevalence,Global,Male,60 to 79,Hypertensive heart disease,Number,2019,5073289.974894487,7660149.066818809,3303940.462029125
Prevalence,Global,Female,60 to 79,Hypertensive heart disease,Number,2019,5054864.706473305,7613881.509148494,3289376.3499441007
Prevalence,Global,Both,60 to 79,Hypertensive heart disease,Number,2019,10128154.681367792,15191007.859476823,6610748.132852514
Prevalence,Global,Male,65 to 74,Hypertensive heart disease,Number,2019,2976779.461974087,4640640.093941387,1807083.239209192
Prevalence,Global,Female,65 to 74,Hypertensive heart disease,Number,2019,2899961.5363305393,4502903.657006919,1759854.2874598613
Prevalence,Global,Both,65 to 74,Hypertensive heart disease,Number,2019,5876740.998304627,9117272.104326865,3569188.3885669354
Prevalence,Global,Male,75 plus,Hypertensive heart disease,Number,2019,3240300.8476547333,5082104.251619838,1996751.5615847635
Prevalence,Global,Female,75 plus,Hypertensive heart disease,Number,2019,4902395.34593363,7426454.646950513,3115808.072324428
Prevalence,Global,Both,75 plus,Hypertensive heart disease,Number,2019,8142696.193588363,12496809.909000533,5114537.249451344
Prevalence,Global,Male,95 plus,Hypertensive heart disease,Number,2019,56197.595330769545,108790.85970576484,25551.1458777287
Prevalence,Global,Female,95 plus,Hypertensive heart disease,Number,2019,209067.41500629747,391778.2585380691,98249.72904521607
Prevalence,Global,Both,95 plus,Hypertensive heart disease,Number,2019,265265.010337067,501165.57637237344,124529.58178317205
Prevalence,Global,Male,75 to 84,Hypertensive heart disease,Number,2019,2354263.7508549183,3975744.2975399415,1271181.5895207857
Prevalence,Global,Female,75 to 84,Hypertensive heart disease,Number,2019,2912160.9137034826,4818744.505514601,1575908.1163044558
Prevalence,Global,Both,75 to 84,Hypertensive heart disease,Number,2019,5266424.6645584,8765953.071954763,2853788.599201267
Prevalence,Global,Male,20 to 54 years,Hypertensive heart disease,Number,2019,1175500.1800751572,1722048.3797010726,758707.0368373749
Prevalence,Global,Female,20 to 54 years,Hypertensive heart disease,Number,2019,921843.2836171188,1361097.6968211792,594717.5210191548
Prevalence,Global,Both,20 to 54 years,Hypertensive heart disease,Number,2019,2097343.4636922763,3079154.689726629,1351816.4369498645
Prevalence,Global,Male,55 to 89 years,Hypertensive heart disease,Number,2019,7291073.67714238,10335223.974030385,5028438.630903509
Prevalence,Global,Female,55 to 89 years,Hypertensive heart disease,Number,2019,8106516.466391658,11520041.593743194,5589378.141801536
Prevalence,Global,Both,55 to 89 years,Hypertensive heart disease,Number,2019,15397590.143534036,21880640.916873064,10682685.173923256
Prevalence,Global,Male,60 to 89 years,Hypertensive heart disease,Number,2019,6714645.647421354,9756972.148805382,4583714.708328088
Prevalence,Global,Female,60 to 89 years,Hypertensive heart disease,Number,2019,7631127.9288049685,10905518.146899022,5221729.589300297
Prevalence,Global,Both,60 to 89 years,Hypertensive heart disease,Number,2019,14345773.576226324,20636135.85791666,9836627.92254449
Prevalence,Global,Male,65 to 89 years,Hypertensive heart disease,Number,2019,5944929.529923117,8778782.317760961,3901718.901483832
Prevalence,Global,Female,65 to 89 years,Hypertensive heart disease,Number,2019,6972698.972159639,10213503.15236892,4588680.179535272
Prevalence,Global,Both,65 to 89 years,Hypertensive heart disease,Number,2019,12917628.502082756,18975411.90369314,8517845.650693268
Prevalence,Global,Male,70 to 89 years,Hypertensive heart disease,Number,2019,4553408.945849621,6936096.437841176,2838656.2782353847
Prevalence,Global,Female,70 to 89 years,Hypertensive heart disease,Number,2019,5667303.080764267,8459886.1760631,3601134.5897551924
Prevalence,Global,Both,70 to 89 years,Hypertensive heart disease,Number,2019,10220712.026613887,15365858.128781715,6463133.663705535
Prevalence,Global,Male,75 to 94 years,Hypertensive heart disease,Number,2019,3184103.252323963,5007368.894940131,1931984.1724188803
Prevalence,Global,Female,75 to 94 years,Hypertensive heart disease,Number,2019,4693327.9309273325,7154488.799083521,2928763.761566103
Prevalence,Global,Both,75 to 94 years,Hypertensive heart disease,Number,2019,7877431.183251296,12160916.22668857,4867215.343916509
Prevalence,Global,Male,<70 years,Hypertensive heart disease,Number,2019,3913875.6913889283,5610441.10872145,2589520.5041982643
Prevalence,Global,Female,<70 years,Hypertensive heart disease,Number,2019,3361628.168697484,4799936.137603673,2233545.1887168023
Prevalence,Global,Both,<70 years,Hypertensive heart disease,Number,2019,7275503.860086413,10383818.632281551,4812903.776731364
Prevalence,Sierra Leone,Male,Under 5,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,Under 5,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,Under 5,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,Early Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,Early Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,Early Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,Late Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,Late Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,Late Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,Post Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,Post Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,Post Neonatal,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,1 to 4,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,1 to 4,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,1 to 4,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,5 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,5 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,5 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,10 to 14,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,10 to 14,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,10 to 14,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,15 to 19,Ischemic heart disease,Number,2019,64.61379963185254,88.80420674805326,43.85987088360051
Prevalence,Sierra Leone,Female,15 to 19,Ischemic heart disease,Number,2019,48.01521415796185,68.28470326279002,32.1704265812197
Prevalence,Sierra Leone,Both,15 to 19,Ischemic heart disease,Number,2019,112.62901378981441,156.953839793771,78.1277672484114
Prevalence,Sierra Leone,Male,20 to 24,Ischemic heart disease,Number,2019,182.03844900952507,222.82799307075652,145.959735849386
Prevalence,Sierra Leone,Female,20 to 24,Ischemic heart disease,Number,2019,125.74454419998034,160.94263149909736,95.30323707997066
Prevalence,Sierra Leone,Both,20 to 24,Ischemic heart disease,Number,2019,307.78299320950543,379.98686199946417,246.13601387027944
Prevalence,Sierra Leone,Male,25 to 29,Ischemic heart disease,Number,2019,511.09599187067266,602.1444742712473,423.79077063125345
Prevalence,Sierra Leone,Female,25 to 29,Ischemic heart disease,Number,2019,316.40621126975435,377.90206251863674,261.4913315630604
Prevalence,Sierra Leone,Both,25 to 29,Ischemic heart disease,Number,2019,827.502203140427,970.572317521382,691.298873836394
Prevalence,Sierra Leone,Male,30 to 34,Ischemic heart disease,Number,2019,963.2256844827023,1140.1886007713388,800.8693595628159
Prevalence,Sierra Leone,Female,30 to 34,Ischemic heart disease,Number,2019,575.1048209334735,687.8729779048986,478.2000699836113
Prevalence,Sierra Leone,Both,30 to 34,Ischemic heart disease,Number,2019,1538.3305054161758,1821.1761414805978,1284.8695957747934
Prevalence,Sierra Leone,Male,35 to 39,Ischemic heart disease,Number,2019,1484.4472461808084,1781.6930975331754,1232.192940268402
Prevalence,Sierra Leone,Female,35 to 39,Ischemic heart disease,Number,2019,841.1467389446938,1012.491770743142,711.8449236538244
Prevalence,Sierra Leone,Both,35 to 39,Ischemic heart disease,Number,2019,2325.5939851255025,2789.15140012992,1963.2258321866054
Prevalence,Sierra Leone,Male,40 to 44,Ischemic heart disease,Number,2019,2314.9624196684845,2805.881314851025,1905.3428035277211
Prevalence,Sierra Leone,Female,40 to 44,Ischemic heart disease,Number,2019,1202.7433827864174,1448.5472320183012,998.0630866526305
Prevalence,Sierra Leone,Both,40 to 44,Ischemic heart disease,Number,2019,3517.705802454902,4249.165497104789,2928.6043131047086
Prevalence,Sierra Leone,Male,45 to 49,Ischemic heart disease,Number,2019,3243.3836604598687,3916.1810777969126,2717.150020797906
Prevalence,Sierra Leone,Female,45 to 49,Ischemic heart disease,Number,2019,1594.3572045831331,1873.357025527288,1355.1934834794997
Prevalence,Sierra Leone,Both,45 to 49,Ischemic heart disease,Number,2019,4837.740865043002,5785.908793151702,4086.739483338385
Prevalence,Sierra Leone,Male,50 to 54,Ischemic heart disease,Number,2019,4253.179593405232,5261.723658685802,3509.9370551572706
Prevalence,Sierra Leone,Female,50 to 54,Ischemic heart disease,Number,2019,2096.426700344605,2488.4543691056992,1783.3722334452127
Prevalence,Sierra Leone,Both,50 to 54,Ischemic heart disease,Number,2019,6349.606293749836,7683.4650568586785,5311.484102038457
Prevalence,Sierra Leone,Male,55 to 59,Ischemic heart disease,Number,2019,5396.523380024243,6496.056589734448,4535.583590088176
Prevalence,Sierra Leone,Female,55 to 59,Ischemic heart disease,Number,2019,2661.711263007992,3079.1975751004356,2309.361600870078
Prevalence,Sierra Leone,Both,55 to 59,Ischemic heart disease,Number,2019,8058.234643032236,9575.726767059296,6853.275269475229
Prevalence,Sierra Leone,Male,60 to 64,Ischemic heart disease,Number,2019,6371.346034601727,7715.082716147097,5318.386817420889
Prevalence,Sierra Leone,Female,60 to 64,Ischemic heart disease,Number,2019,3198.242994188437,3791.574181685556,2748.6677685655677
Prevalence,Sierra Leone,Both,60 to 64,Ischemic heart disease,Number,2019,9569.589028790164,11444.416372350215,8086.436464433158
Prevalence,Sierra Leone,Male,65 to 69,Ischemic heart disease,Number,2019,7280.095086229988,8680.09930849539,6146.023686077429
Prevalence,Sierra Leone,Female,65 to 69,Ischemic heart disease,Number,2019,3930.419666932757,4545.52160059661,3402.052489408912
Prevalence,Sierra Leone,Both,65 to 69,Ischemic heart disease,Number,2019,11210.514753162746,13201.689590376918,9597.749048046899
Prevalence,Sierra Leone,Male,70 to 74,Ischemic heart disease,Number,2019,6955.069986972302,8300.45516427005,5761.399537777708
Prevalence,Sierra Leone,Female,70 to 74,Ischemic heart disease,Number,2019,4110.736077445019,4845.715345761238,3516.8979778078187
Prevalence,Sierra Leone,Both,70 to 74,Ischemic heart disease,Number,2019,11065.806064417322,13102.888532616227,9328.809685155147
Prevalence,Sierra Leone,Male,75 to 79,Ischemic heart disease,Number,2019,5846.796629688704,6980.1342773788565,4943.528806136585
Prevalence,Sierra Leone,Female,75 to 79,Ischemic heart disease,Number,2019,4021.76405643135,4705.37551001026,3448.692357749611
Prevalence,Sierra Leone,Both,75 to 79,Ischemic heart disease,Number,2019,9868.560686120056,11637.09339729647,8432.67948361262
Prevalence,Sierra Leone,Male,80 plus,Ischemic heart disease,Number,2019,5277.468800332751,6366.4560946105685,4469.696909623205
Prevalence,Sierra Leone,Female,80 plus,Ischemic heart disease,Number,2019,4173.134079624791,4926.344380224457,3569.8157593826595
Prevalence,Sierra Leone,Both,80 plus,Ischemic heart disease,Number,2019,9450.602879957542,11267.838906789464,8112.177936988508
Prevalence,Sierra Leone,Male,All Ages,Ischemic heart disease,Number,2019,50144.24676255886,56402.84604753679,44524.14187499058
Prevalence,Sierra Leone,Female,All Ages,Ischemic heart disease,Number,2019,28895.952954850367,32038.00317705864,26258.424068323926
Prevalence,Sierra Leone,Both,All Ages,Ischemic heart disease,Number,2019,79040.19971740925,88754.91078596756,70950.13875507464
Prevalence,Sierra Leone,Male,5-14 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,5-14 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,5-14 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,15-49 years,Ischemic heart disease,Number,2019,8763.767251303914,10324.517320061319,7409.996103431426
Prevalence,Sierra Leone,Female,15-49 years,Ischemic heart disease,Number,2019,4703.518116875414,5483.250562749228,4072.4509043302473
Prevalence,Sierra Leone,Both,15-49 years,Ischemic heart disease,Number,2019,13467.285368179326,15729.67453685598,11525.06375354587
Prevalence,Sierra Leone,Male,50-69 years,Ischemic heart disease,Number,2019,23301.14409426119,27384.17558394649,19926.763051145474
Prevalence,Sierra Leone,Female,50-69 years,Ischemic heart disease,Number,2019,11886.800624473792,13536.12415297858,10463.361518624579
Prevalence,Sierra Leone,Both,50-69 years,Ischemic heart disease,Number,2019,35187.94471873498,40892.75610012179,30439.723029609555
Prevalence,Sierra Leone,Male,70+ years,Ischemic heart disease,Number,2019,18079.335416993756,21071.71596499774,15518.680430570792
Prevalence,Sierra Leone,Female,70+ years,Ischemic heart disease,Number,2019,12305.634213501164,14164.694600157574,10777.917380041137
Prevalence,Sierra Leone,Both,70+ years,Ischemic heart disease,Number,2019,30384.969630494918,35039.394540426976,26297.13571188723
Prevalence,Sierra Leone,Male,<1 year,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,<1 year,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,<1 year,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,80 to 84,Ischemic heart disease,Number,2019,3447.8289899177353,4260.326872443698,2850.1587607672614
Prevalence,Sierra Leone,Female,80 to 84,Ischemic heart disease,Number,2019,2634.9008122657065,3191.853215082077,2212.0400133174635
Prevalence,Sierra Leone,Both,80 to 84,Ischemic heart disease,Number,2019,6082.729802183442,7413.782914274214,5093.780681055009
Prevalence,Sierra Leone,Male,85 to 89,Ischemic heart disease,Number,2019,1356.5277035198812,1644.941544087022,1108.4462143619207
Prevalence,Sierra Leone,Female,85 to 89,Ischemic heart disease,Number,2019,1090.348503594359,1287.7610923895304,905.0527202874099
Prevalence,Sierra Leone,Both,85 to 89,Ischemic heart disease,Number,2019,2446.8762071142405,2909.119919703014,2026.671634157969
Prevalence,Sierra Leone,Male,90 to 94,Ischemic heart disease,Number,2019,401.0090430138215,502.3120285865683,311.38914808214025
Prevalence,Sierra Leone,Female,90 to 94,Ischemic heart disease,Number,2019,365.3275651361639,440.41411517110527,289.9330979702745
Prevalence,Sierra Leone,Both,90 to 94,Ischemic heart disease,Number,2019,766.3366081499853,932.3084735043205,604.0032592990069
Prevalence,Sierra Leone,Male,20 plus,Ischemic heart disease,Number,2019,50079.63296292701,56353.269850630735,44458.775337830695
